hour,price
2101,19.689677
2102,20.4
2103,20.419032
2104,20.4
2105,20.419032
2106,23.129011
2107,33.752674
2108,36.123987
2109,27.274839
2110,23.657742
2111,22.968387
2112,19.689677
2113,26.347564
2114,32.370127
2115,20.846104
2116,20.846104
2117,0
2118,30.06499
2119,23.099308
2120,0
2121,0
2122,0
2123,0
2124,0
2125,0
2126,0
2127,0
2128,0
2129,0
2130,0
2131,27.050323
2132,33.035161
2133,33.947002
2134,26.324188
2135,26.324188
2136,24.617429
2137,23.07
2138,19.983571
2139,19.034194
2140,18.573548
2141,0
2142,0
2143,18.573548
2144,0
2145,18.072549
2146,19.689677
2147,21.11634
2148,21.843871
2149,21.647286
2150,20.846104
2151,21.287742
2152,21.116774
2153,18.463399
2154,20.419032
2155,26.324188
2156,36.123987
2157,33.752674
2158,22.51634
2159,19.689677
2160,19.689677
2161,18.072549
2162,16.970779
2163,0
2164,0
2165,0
2166,24.617429
2167,19.689677
2168,23.657742
2169,22.968387
2170,23.07
2171,19.689677
2172,21.287742
2173,23.07
2174,22.968387
2175,23.657742
2176,23.657742
2177,26.324188
2178,24.617429
2179,33.649482
2180,36.123987
2181,27.27451
2182,25.908442
2183,23.875484
2184,22.968387
2185,21.843871
2186,25.758824
2187,24.617429
2188,23.657742
2189,25.758824
2190,24.617429
2191,27.050323
2192,20.846104
2193,19.034194
2194,18.861
2195,20.419032
2196,22.51634
2197,22.186275
2198,22.186275
2199,21.843871
2200,22.732415
2201,22.732415
2202,25.908442
2203,23.07
2204,34.113333
2205,27.291717
2206,27.050323
2207,21.843871
2208,34.963693
2209,33.035161
2210,33.035161
2211,20.846104
2212,18.072549
2213,18.072549
2214,19.034194
2215,19.689677
2216,0
2217,0
2218,0
2219,14.191503
2220,19.034194
2221,18.463399
2222,20.4
2223,20.419032
2224,19.429677
2225,22.492903
2226,21.843871
2227,26.755844
2228,33.770296
2229,33.854699
2230,30.530146
2231,21.647286
2232,21.287742
2233,20.419032
2234,26.429173
2235,26.324188
2236,19.983571
2237,0
2238,19.034194
2239,21.287742
2240,30.944305
2241,0
2242,0
2243,0
2244,18.463399
2245,21.116774
2246,21.647286
2247,22.968387
2248,23.129011
2249,23.437857
2250,23.437857
2251,27.274839
2252,35.786826
2253,33.770296
2254,30.277597
2255,23.129011
2256,22.732415
2257,27.274839
2258,22.968387
2259,20.846104
2260,21.843871
2261,23.129011
2262,23.657742
2263,27.050323
2264,21.116774
2265,20.419032
2266,20.846104
2267,22.968387
2268,19.983571
2269,0
2270,0
2271,0
2272,0
2273,0
2274,0
2275,21.287742
2276,27.050323
2277,33.947002
2278,25.908442
2279,23.437857
2280,20.419032
2281,20.419032
2282,21.287742
2283,23.07
2284,22.968387
2285,22.732415
2286,22.732415
2287,23.251997
2288,0
2289,0
2290,0
2291,0
2292,0
2293,0
2294,0
2295,0
2296,0
2297,0
2298,19.429677
2299,24.617429
2300,36.123987
2301,33.947002
2302,23.129011
2303,20.419032
2304,19.689677
2305,22.732415
2306,23.206645
2307,26.324188
2308,26.790747
2309,30.530146
2310,25.908442
2311,25.908442
2312,21.843871
2313,16.970779
2314,0
2315,19.689677
2316,23.657742
2317,26.324188
2318,22.732415
2319,26.531455
2320,25.908442
2321,26.755844
2322,27.27451
2323,28.670228
2324,34.808318
2325,26.790747
2326,23.206645
2327,35.165347
2328,22.968387
2329,22.492903
2330,18.573548
2331,20.4
2332,20.419032
2333,19.689677
2334,21.288312
2335,23.129011
2336,23.129011
2337,22.732415
2338,22.968387
2339,23.206645
2340,23.206645
2341,23.657742
2342,23.206645
2343,22.732415
2344,22.732415
2345,26.324188
2346,26.790747
2347,27.27451
2348,33.259796
2349,33.770296
2350,26.755844
2351,22.968387
2352,22.576985
2353,22.492903
2354,22.51634
2355,23.657742
2356,26.324188
2357,22.51634
2358,23.129011
2359,26.324188
2360,21.287742
2361,19.689677
2362,16.970779
2363,15.731605
2364,19.034194
2365,19.689677
2366,21.287742
2367,20.846104
2368,20.419032
2369,20.419032
2370,22.51634
2371,21.287742
2372,26.755844
2373,37.69873
2374,41.270655
2375,34.356684
2376,30.944305
2377,32.009939
2378,30.944305
2379,22.032668
2380,26.347564
2381,0
2382,0
2383,32.047644
2384,0
2385,0
2386,0
2387,0
2388,0
2389,0
2390,0
2391,0
2392,0
2393,0
2394,0
2395,24.617429
2396,27.274839
2397,36.123987
2398,26.790747
2399,26.790747
2400,23.206645
2401,23.206645
2402,23.07
2403,23.657742
2404,24.617429
2405,23.206645
2406,26.324188
2407,27.050323
2408,23.129011
2409,21.116774
2410,18.463399
2411,0
2412,0
2413,0
2414,0
2415,0
2416,0
2417,18.861
2418,20.419032
2419,26.324188
2420,33.947002
2421,36.123987
2422,33.752674
2423,23.206645
2424,20.846104
2425,19.034194
2426,20.419032
2427,21.843871
2428,22.968387
2429,22.492903
2430,23.657742
2431,24.617429
2432,20.846104
2433,19.034194
2434,0
2435,0
2436,0
2437,0
2438,0
2439,0
2440,0
2441,0
2442,0
2443,34.317404
2444,51.405328
2445,45.561268
2446,31.727391
2447,34.356684
2448,33.195667
2449,22.032668
2450,0
2451,19.429677
2452,26.755844
2453,33.035161
2454,22.968387
2455,19.429677
2456,0
2457,0
2458,0
2459,0
2460,0
2461,0
2462,0
2463,0
2464,20.419032
2465,22.968387
2466,23.657742
2467,26.755844
2468,30.530146
2469,36.123987
2470,33.752674
2471,23.437857
2472,22.51634
2473,21.647286
2474,20.846104
2475,21.116774
2476,21.647286
2477,21.116774
2478,21.287742
2479,21.116774
2480,19.983571
2481,18.072549
2482,0
2483,0
2484,16.970779
2485,18.573548
2486,16.970779
2487,0
2488,15.731605
2489,19.983571
2490,19.983571
2491,24.617429
2492,36.123987
2493,33.947002
2494,26.324188
2495,23.129011
2496,23.07
2497,22.492903
2498,21.647286
2499,20.846104
2500,20.846104
2501,20.846104
2502,21.288312
2503,20.846104
2504,18.463399
2505,15.731605
2506,18.072549
2507,0
2508,0
2509,18.072549
2510,19.983571
2511,20.4
2512,20.846104
2513,18.861
2514,21.288312
2515,26.324188
2516,36.123987
2517,36.123987
2518,26.324188
2519,24.617429
2520,23.657742
2521,22.968387
2522,22.968387
2523,20.419032
2524,19.689677
2525,18.861
2526,16.970779
2527,0
2528,0
2529,0
2530,0
2531,0
2532,0
2533,0
2534,0
2535,0
2536,18.072549
2537,18.463399
2538,21.287742
2539,37.505403
2540,32.462075
2541,36.123987
2542,23.657742
2543,31.124264
2544,32.009939
2545,28.05809
2546,30.234117
2547,34.317404
2548,32.009939
2549,31.124264
2550,32.009939
2551,0
2552,0
2553,0
2554,0
2555,0
2556,0
2557,0
2558,0
2559,19.689677
2560,22.492903
2561,21.843871
2562,26.324188
2563,27.274839
2564,31.727391
2565,36.123987
2566,42.142504
2567,36.681254
2568,34.356684
2569,35.450056
2570,41.270655
2571,43.341184
2572,35.450056
2573,34.356684
2574,34.963693
2575,34.808318
2576,29.597042
2577,0
2578,0
2579,26.347564
2580,32.370127
2581,32.009939
2582,0
2583,0
2584,0
2585,18.072549
2586,31.124264
2587,34.808318
2588,45.42025
2589,51.405328
2590,34.963693
2591,20.419032
2592,21.843871
2593,19.034194
2594,19.034194
2595,19.689677
2596,19.429677
2597,19.689677
2598,23.657742
2599,20.846104
2600,18.463399
2601,16.970779
2602,15.731605
2603,18.573548
2604,16.970779
2605,0
2606,0
2607,0
2608,15.731605
2609,16.970779
2610,18.072549
2611,29.597042
2612,37.952906
2613,51.405328
2614,37.952906
2615,34.963693
2616,10.427461
2617,0
2618,22.032668
2619,26.347564
2620,0
2621,0
2622,0
2623,0
2624,0
2625,0
2626,0
2627,0
2628,0
2629,0
2630,0
2631,0
2632,19.689677
2633,23.657742
2634,22.968387
2635,23.437857
2636,25.908442
2637,30.530146
2638,27.050323
2639,23.437857
2640,23.129011
2641,22.732415
2642,33.195667
2643,19.983571
2644,18.861
2645,19.034194
2646,19.983571
2647,0
2648,0
2649,0
2650,0
2651,0
2652,0
2653,0
2654,0
2655,0
2656,0
2657,0
2658,20.846104
2659,23.437857
2660,27.274839
2661,33.035161
2662,26.324188
2663,23.437857
2664,23.129011
2665,21.647286
2666,21.843871
2667,23.07
2668,23.129011
2669,23.437857
2670,23.437857
2671,22.492903
2672,19.983571
2673,0
2674,0
2675,0
2676,0
2677,0
2678,0
2679,0
2680,18.861
2681,19.983571
2682,22.51634
2683,24.617429
2684,33.035161
2685,33.947002
2686,26.790747
2687,23.07
2688,21.647286
2689,19.034194
2690,19.034194
2691,19.983571
2692,20.419032
2693,19.983571
2694,20.846104
2695,19.689677
2696,0
2697,0
2698,0
2699,0
2700,14.191503
2701,14.191503
2702,18.463399
2703,19.034194
2704,19.983571
2705,20.846104
2706,22.51634
2707,26.324188
2708,33.752674
2709,36.123987
2710,27.050323
2711,23.437857
2712,21.116774
2713,21.287742
2714,20.419032
2715,19.983571
2716,19.689677
2717,19.983571
2718,21.647286
2719,20.419032
2720,0
2721,0
2722,0
2723,0
2724,14.191503
2725,18.573548
2726,19.689677
2727,20.846104
2728,20.4
2729,21.647286
2730,23.437857
2731,30.530146
2732,36.123987
2733,36.123987
2734,27.050323
2735,22.968387
2736,34.808318
2737,0
2738,28.05809
2739,19.034194
2740,19.034194
2741,19.681752
2742,21.843871
2743,22.51634
2744,18.861
2745,0
2746,14.191503
2747,16.970779
2748,16.970779
2749,18.463399
2750,19.034194
2751,19.429677
2752,21.843871
2753,20.419032
2754,23.129011
2755,30.530146
2756,36.123987
2757,33.752674
2758,37.505403
2759,33.195667
2760,31.124264
2761,37.505403
2762,34.808318
2763,34.808318
2764,34.808318
2765,37.505403
2766,37.69873
2767,20.419032
2768,19.034194
2769,18.463399
2770,18.072549
2771,0
2772,0
2773,26.347564
2774,28.670228
2775,0
2776,28.670228
2777,32.009939
2778,30.944305
2779,34.963693
2780,43.479332
2781,45.561268
2782,31.727391
2783,37.952906
2784,37.69873
2785,37.69873
2786,34.808318
2787,37.505403
2788,32.009939
2789,34.356684
2790,37.69873
2791,33.195667
2792,0
2793,0
2794,0
2795,0
2796,0
2797,0
2798,0
2799,0
2800,0
2801,29.597042
2802,30.944305
2803,37.69873
2804,37.952906
2805,50.272487
2806,34.808318
2807,34.356684
2808,20.754204
2809,19.294911
2810,3.246333
2811,3.246333
2812,19.907962
2813,30.944305
2814,34.356684
2815,30.944305
2816,0
2817,0
2818,0
2819,0
2820,0
2821,19.034194
2822,22.51634
2823,23.657742
2824,33.035161
2825,22.51634
2826,23.657742
2827,27.050323
2828,30.530146
2829,33.947002
2830,32.462075
2831,25.908442
2832,25.908442
2833,23.437857
2834,23.129011
2835,26.324188
2836,26.324188
2837,22.492903
2838,21.288312
2839,19.689677
2840,0
2841,0
2842,18.573548
2843,14.191503
2844,0
2845,0
2846,0
2847,18.573548
2848,20.419032
2849,21.647286
2850,22.968387
2851,26.755844
2852,36.123987
2853,36.123987
2854,30.530146
2855,24.617429
2856,23.07
2857,22.732415
2858,23.07
2859,22.732415
2860,22.732415
2861,22.732415
2862,21.647286
2863,19.689677
2864,14.191503
2865,0
2866,18.573548
2867,18.573548
2868,18.573548
2869,19.983571
2870,20.419032
2871,20.419032
2872,19.689677
2873,18.861
2874,19.983571
2875,21.647286
2876,25.908442
2877,36.123987
2878,27.27451
2879,24.617429
2880,21.843871
2881,18.463399
2882,18.861
2883,19.983571
2884,22.968387
2885,23.437857
2886,23.657742
2887,21.843871
2888,19.689677
2889,19.689677
2890,22.51634
2891,23.657742
2892,23.437857
2893,23.07
2894,22.492903
2895,22.968387
2896,27.050323
2897,23.657742
2898,24.617429
2899,23.875484
2900,26.755844
2901,36.123987
2902,33.947002
2903,25.908442
2904,23.875484
2905,23.437857
2906,23.657742
2907,24.617429
2908,23.875484
2909,23.437857
2910,24.617429
2911,23.437857
2912,21.287742
2913,20.419032
2914,19.689677
2915,18.573548
2916,0
2917,0
2918,0
2919,0
2920,16.970779
2921,19.983571
2922,21.647286
2923,24.617429
2924,33.752674
2925,33.947002
2926,33.947002
2927,33.752674
2928,27.27451
2929,27.050323
2930,24.617429
2931,27.27451
2932,27.274839
2933,33.035161
2934,27.274839
2935,21.647286
2936,19.983571
2937,18.573548
2938,0
2939,0
2940,0
2941,0
2942,0
2943,0
2944,0
2945,14.191503
2946,20.846104
2947,26.324188
2948,42.124148
2949,27.27451
2950,30.530146
2951,23.657742
2952,21.843871
2953,0
2954,18.861
2955,14.191503
2956,0
2957,0
2958,0
2959,0
2960,0
2961,0
2962,0
2963,0
2964,0
2965,0
2966,0
2967,18.861
2968,19.983571
2969,21.647286
2970,22.51634
2971,25.908442
2972,33.035161
2973,36.123987
2974,33.752674
2975,25.908442
2976,22.51634
2977,22.968387
2978,23.129011
2979,23.206645
2980,24.617429
2981,26.324188
2982,27.274839
2983,19.689677
2984,0
2985,0
2986,0
2987,0
2988,0
2989,0
2990,0
2991,5.741287
2992,11.008396
2993,20.419032
2994,8.614342
2995,34.399162
2996,40.021092
2997,51.405328
2998,33.752674
2999,34.963693
3000,34.963693
3001,33.195667
3002,30.944305
3003,30.66274
3004,30.944305
3005,32.370127
3006,34.356684
3007,30.944305
3008,0
3009,15.731605
3010,18.861
3011,19.689677
3012,20.846104
3013,20.846104
3014,21.843871
3015,23.657742
3016,27.050323
3017,27.050323
3018,24.617429
3019,30.277597
3020,33.035161
3021,33.947002
3022,33.035161
3023,27.050323
3024,26.324188
3025,26.790747
3026,26.324188
3027,26.324188
3028,27.050323
3029,27.050323
3030,26.790747
3031,23.07
3032,30.944305
3033,0
3034,0
3035,0
3036,0
3037,0
3038,18.072549
3039,20.4
3040,21.843871
3041,23.07
3042,24.617429
3043,30.530146
3044,36.123987
3045,33.035161
3046,27.050323
3047,37.69873
3048,37.505403
3049,36.471162
3050,33.684891
3051,32.009939
3052,32.009939
3053,32.370127
3054,33.684891
3055,32.009939
3056,30.66274
3057,28.05809
3058,18.573548
3059,0
3060,0
3061,0
3062,0
3063,19.429677
3064,20.419032
3065,23.07
3066,23.437857
3067,25.908442
3068,33.035161
3069,36.123987
3070,30.530146
3071,25.908442
3072,24.617429
3073,24.617429
3074,36.123987
3075,23.657742
3076,23.657742
3077,23.437857
3078,27.27451
3079,23.437857
3080,21.647286
3081,20.846104
3082,20.419032
3083,19.429677
3084,16.970779
3085,0
3086,0
3087,18.463399
3088,19.689677
3089,21.288312
3090,24.617429
3091,33.035161
3092,27.27451
3093,36.123987
3094,33.752674
3095,24.617429
3096,37.505403
3097,23.07
3098,24.617429
3099,20.846104
3100,19.689677
3101,19.689677
3102,19.689677
3103,0
3104,0
3105,0
3106,0
3107,0
3108,0
3109,0
3110,0
3111,0
3112,0
3113,0
3114,19.034194
3115,33.195667
3116,25.908442
3117,36.123987
3118,25.908442
3119,20.846104
3120,21.843871
3121,0.003787
3122,28.05809
3123,33.195667
3124,19.689677
3125,20.846104
3126,18.463399
3127,0
3128,0
3129,0
3130,0
3131,0
3132,0
3133,0
3134,0
3135,0.201056
3136,0.20798
3137,0.975341
3138,32.009939
3139,37.759652
3140,38.394088
3141,59.965708
3142,43.698072
3143,20.816923
3144,10.427461
3145,21.113705
3146,33.035161
3147,36.123987
3148,26.755844
3149,21.843871
3150,22.968387
3151,19.034194
3152,0
3153,15.731605
3154,18.072549
3155,14.191503
3156,15.731605
3157,15.731605
3158,8.980524
3159,11.615461
3160,21.843871
3161,22.732415
3162,23.437857
3163,30.530146
3164,33.752674
3165,36.123987
3166,26.790747
3167,34.963693
3168,34.963693
3169,34.356684
3170,34.356684
3171,34.317404
3172,33.684891
3173,33.684891
3174,21.647286
3175,19.034194
3176,0
3177,15.731605
3178,16.970779
3179,15.731605
3180,16.970779
3181,19.034194
3182,19.983571
3183,21.647286
3184,22.968387
3185,23.437857
3186,23.657742
3187,27.274839
3188,33.035161
3189,36.123987
3190,31.727391
3191,26.755844
3192,26.324188
3193,23.657742
3194,26.324188
3195,24.617429
3196,23.437857
3197,23.437857
3198,24.617429
3199,22.186275
3200,19.983571
3201,18.463399
3202,0
3203,0
3204,0
3205,18.573548
3206,19.983571
3207,21.647286
3208,23.437857
3209,24.617429
3210,26.324188
3211,33.738902
3212,36.422236
3213,33.947002
3214,27.27451
3215,26.324188
3216,23.657742
3217,23.07
3218,23.129011
3219,23.437857
3220,22.492903
3221,21.116774
3222,20.846104
3223,19.689677
3224,0
3225,0
3226,0
3227,0
3228,18.861
3229,20.4
3230,21.647286
3231,23.129011
3232,23.657742
3233,24.617429
3234,30.530146
3235,27.27451
3236,26.790747
3237,36.123987
3238,27.291717
3239,25.758824
3240,24.617429
3241,23.07
3242,19.983571
3243,30.66274
3244,28.670228
3245,26.347564
3246,26.347564
3247,0
3248,0
3249,0
3250,14.191503
3251,18.463399
3252,19.429677
3253,20.4
3254,21.288312
3255,22.492903
3256,23.07
3257,22.732415
3258,23.657742
3259,30.530146
3260,33.947002
3261,36.123987
3262,30.530146
3263,37.69873
3264,43.341184
3265,36.471162
3266,34.808318
3267,22.51634
3268,23.07
3269,23.07
3270,23.07
3271,19.983571
3272,15.731605
3273,0
3274,0
3275,0
3276,15.731605
3277,18.861
3278,19.689677
3279,21.116774
3280,23.07
3281,23.437857
3282,24.617429
3283,33.752674
3284,36.123987
3285,33.947002
3286,32.462075
3287,27.050323
3288,26.790747
3289,26.324188
3290,27.27451
3291,25.908442
3292,23.875484
3293,23.129011
3294,22.968387
3295,19.983571
3296,0
3297,0
3298,0
3299,0
3300,0
3301,18.861
3302,19.983571
3303,21.647286
3304,23.437857
3305,24.617429
3306,26.324188
3307,32.462075
3308,36.123987
3309,36.123987
3310,33.752674
3311,26.790747
3312,24.617429
3313,23.07
3314,22.51634
3315,21.288312
3316,21.11634
3317,20.419032
3318,21.287742
3319,20.846104
3320,18.861
3321,0
3322,14.191503
3323,18.861
3324,19.689677
3325,20.419032
3326,21.11634
3327,22.492903
3328,23.07
3329,23.437857
3330,26.324188
3331,32.462075
3332,33.947002
3333,33.947002
3334,30.530146
3335,26.790747
3336,23.437857
3337,23.129011
3338,22.51634
3339,20.419032
3340,20.419032
3341,20.419032
3342,20.846104
3343,19.983571
3344,19.689677
3345,0
3346,0
3347,0
3348,14.191503
3349,19.983571
3350,21.288312
3351,23.07
3352,23.657742
3353,26.790747
3354,27.050323
3355,33.035161
3356,36.123987
3357,7550
3358,32.462075
3359,26.755844
3360,23.657742
3361,21.473871
3362,20.846104
3363,20.419032
3364,20.419032
3365,20.846104
3366,21.647286
3367,19.689677
3368,18.573548
3369,18.861
3370,19.429677
3371,21.11634
3372,21.647286
3373,22.732415
3374,23.206645
3375,26.324188
3376,27.27451
3377,30.530146
3378,33.752674
3379,33.947002
3380,36.123987
3381,36.123987
3382,32.462075
3383,26.790747
3384,23.206645
3385,23.206645
3386,23.07
3387,18.573548
3388,18.573548
3389,19.983571
3390,19.685484
3391,18.861
3392,19.034194
3393,18.072549
3394,18.861
3395,18.861
3396,19.689677
3397,20.4
3398,21.288312
3399,22.576985
3400,22.576985
3401,27.050323
3402,32.462075
3403,45.42025
3404,57.290523
3405,32.462075
3406,27.75487
3407,23.444156
3408,27.050323
3409,52.64896
3410,21.647286
3411,20.846104
3412,34.963693
3413,21.647286
3414,35.165347
3415,0
3416,0
3417,19.689677
3418,19.983571
3419,19.429677
3420,2.226483
3421,11.365123
3422,21.243268
3423,22.968387
3424,26.324188
3425,26.324188
3426,27.050323
3427,27.050323
3428,33.947002
3429,33.947002
3430,32.462075
3431,27.274839
3432,26.324188
3433,23.07
3434,24.617429
3435,21.288312
3436,20.419032
3437,20.419032
3438,33.195667
3439,28.670228
3440,0
3441,0
3442,0
3443,0
3444,2.266681
3445,9.170805
3446,15.765604
3447,22.492903
3448,24.617429
3449,23.657742
3450,23.657742
3451,26.755844
3452,27.274839
3453,33.752674
3454,32.462075
3455,26.790747
3456,25.908442
3457,24.617429
3458,23.129011
3459,23.07
3460,22.732415
3461,22.492903
3462,21.647286
3463,20.4
3464,18.072549
3465,0
3466,0
3467,16.970779
3468,18.861
3469,19.685484
3470,20.4
3471,21.288312
3472,23.07
3473,25.758824
3474,27.27451
3475,26.790747
3476,32.462075
3477,30.530146
3478,34.853867
3479,25.908442
3480,24.617429
3481,23.437857
3482,26.324188
3483,27.274839
3484,24.617429
3485,23.437857
3486,23.657742
3487,23.437857
3488,21.116774
3489,19.983571
3490,19.034194
3491,0.0025
3492,0
3493,18.573548
3494,18.573548
3495,19.429677
3496,19.689677
3497,22.492903
3498,34.317404
3499,27.050323
3500,33.035161
3501,27.27451
3502,24.617429
3503,22.968387
3504,22.732415
3505,34.317404
3506,33.684891
3507,18.861
3508,18.072549
3509,18.861
3510,21.647286
3511,21.843871
3512,19.689677
3513,19.429677
3514,16.970779
3515,0
3516,18.573548
3517,19.689677
3518,19.983571
3519,21.287742
3520,23.07
3521,21.287742
3522,23.129011
3523,25.908442
3524,33.947002
3525,36.123987
3526,27.27451
3527,24.617429
3528,23.657742
3529,23.444156
3530,23.07
3531,22.186275
3532,22.51634
3533,22.732415
3534,22.492903
3535,19.983571
3536,0
3537,0
3538,0
3539,0
3540,18.072549
3541,0.0025
3542,18.463399
3543,20.419032
3544,23.07
3545,23.444156
3546,30.530146
3547,33.752674
3548,48.003753
3549,48.003753
3550,26.790747
3551,24.617429
3552,27.050323
3553,20.846104
3554,19.689677
3555,19.034194
3556,0
3557,18.463399
3558,18.861
3559,18.573548
3560,18.463399
3561,19.689677
3562,19.685484
3563,19.983571
3564,21.116774
3565,21.843871
3566,23.07
3567,23.875484
3568,23.437857
3569,26.429173
3570,26.790747
3571,31.727391
3572,33.947002
3573,27.75487
3574,25.908442
3575,23.875484
3576,25.908442
3577,27.050323
3578,23.07
3579,21.288312
3580,32.009939
3581,30.66274
3582,28.670228
3583,0
3584,0
3585,0
3586,0
3587,0
3588,18.072549
3589,19.034194
3590,21.288312
3591,24.617429
3592,27.27451
3593,24.617429
3594,23.206645
3595,30.530146
3596,32.462075
3597,33.947002
3598,33.035161
3599,25.908442
3600,23.129011
3601,23.07
3602,23.657742
3603,22.492903
3604,22.51634
3605,23.07
3606,21.647286
3607,18.861
3608,0
3609,0
3610,0
3611,0
3612,0
3613,0
3614,0
3615,0
3616,0
3617,19.429677
3618,21.11634
3619,22.51634
3620,27.27451
3621,33.035161
3622,27.27451
3623,34.317404
3624,33.195667
3625,34.808318
3626,33.195667
3627,33.195667
3628,33.195667
3629,18.519315
3630,0
3631,0
3632,0
3633,0
3634,0
3635,0
3636,0
3637,0
3638,0
3639,0
3640,0
3641,2.226483
3642,18.072549
3643,23.657742
3644,26.790747
3645,27.050323
3646,36.123987
3647,22.492903
3648,19.689677
3649,20.4
3650,0
3651,19.034194
3652,18.573548
3653,0
3654,0
3655,0
3656,0
3657,0
3658,0
3659,0
3660,0
3661,0
3662,18.573548
3663,19.689677
3664,20.419032
3665,23.657742
3666,22.968387
3667,27.274839
3668,32.462075
3669,36.123987
3670,33.752674
3671,26.755844
3672,23.875484
3673,23.206645
3674,22.968387
3675,21.843871
3676,22.51634
3677,22.732415
3678,22.732415
3679,21.287742
3680,19.685484
3681,18.072549
3682,0
3683,0
3684,0
3685,18.072549
3686,19.689677
3687,21.288312
3688,22.576985
3689,22.576985
3690,23.206645
3691,26.790747
3692,27.75487
3693,30.530146
3694,27.27451
3695,23.437857
3696,23.657742
3697,22.968387
3698,31.09602
3699,30.944305
3700,18.861
3701,18.861
3702,19.429677
3703,0
3704,0
3705,0
3706,0
3707,0
3708,18.573548
3709,21.287742
3710,23.437857
3711,23.437857
3712,23.129011
3713,23.07
3714,26.790747
3715,33.947002
3716,36.123987
3717,36.123987
3718,27.050323
3719,23.437857
3720,22.492903
3721,19.983571
3722,18.072549
3723,0.0025
3724,18.463399
3725,19.034194
3726,18.463399
3727,0
3728,18.861
3729,19.034194
3730,19.429677
3731,20.4
3732,21.287742
3733,22.492903
3734,23.657742
3735,23.437857
3736,24.617429
3737,26.324188
3738,26.790747
3739,32.462075
3740,36.123987
3741,26.755844
3742,36.471162
3743,37.505403
3744,34.317404
3745,20.4
3746,19.685484
3747,19.689677
3748,20.419032
3749,22.51634
3750,24.617429
3751,23.437857
3752,21.288312
3753,21.11634
3754,20.419032
3755,21.647286
3756,23.07
3757,22.492903
3758,24.617429
3759,27.27451
3760,23.437857
3761,26.429173
3762,27.75487
3763,30.277597
3764,45.561268
3765,45.561268
3766,30.277597
3767,33.715006
3768,36.681254
3769,32.009939
3770,30.66274
3771,22.032668
3772,0
3773,0
3774,18.861
3775,0
3776,0
3777,19.034194
3778,21.11634
3779,22.492903
3780,24.617429
3781,26.324188
3782,24.617429
3783,26.755844
3784,24.617429
3785,25.908442
3786,26.755844
3787,33.035161
3788,33.752674
3789,32.462075
3790,30.277597
3791,26.429173
3792,26.429173
3793,27.274839
3794,27.274839
3795,27.050323
3796,24.617429
3797,26.324188
3798,23.437857
3799,20.419032
3800,0
3801,0
3802,0
3803,0
3804,0.201056
3805,1.03417
3806,1.100544
3807,1.168434
3808,1.224875
3809,36.471162
3810,19.785885
3811,31.004663
3812,27.75487
3813,30.530146
3814,33.752674
3815,24.617429
3816,22.51634
3817,21.473871
3818,19.034194
3819,18.072549
3820,18.573548
3821,18.861
3822,19.689677
3823,19.429677
3824,18.573548
3825,19.429677
3826,20.419032
3827,21.647286
3828,22.576985
3829,23.206645
3830,23.875484
3831,25.908442
3832,27.274839
3833,26.790747
3834,27.75487
3835,31.727391
3836,33.752674
3837,31.727391
3838,30.277597
3839,26.755844
3840,24.621718
3841,23.875484
3842,22.732415
3843,21.843871
3844,21.473871
3845,21.11634
3846,20.846104
3847,18.861
3848,0
3849,14.191503
3850,14.191503
3851,18.072549
3852,19.034194
3853,21.11634
3854,22.576985
3855,23.206645
3856,26.429173
3857,30.277597
3858,30.277597
3859,31.727391
3860,31.727391
3861,31.727391
3862,30.530146
3863,27.75487
3864,23.875484
3865,23.129011
3866,22.51634
3867,22.732415
3868,22.732415
3869,21.647286
3870,21.647286
3871,20.846104
3872,18.573548
3873,15.731605
3874,18.861
3875,19.429677
3876,20.419032
3877,21.116774
3878,21.647286
3879,23.07
3880,23.129011
3881,23.437857
3882,23.437857
3883,27.274839
3884,32.462075
3885,27.27451
3886,26.324188
3887,25.908442
3888,23.437857
3889,25.908442
3890,25.908442
3891,36.123987
3892,33.947002
3893,22.968387
3894,22.492903
3895,19.983571
3896,0.0025
3897,0
3898,0
3899,0
3900,18.072549
3901,2.152362
3902,2.266681
3903,20.419032
3904,22.732415
3905,23.129011
3906,25.908442
3907,24.617429
3908,27.75487
3909,36.123987
3910,36.123987
3911,30.530146
3912,27.050323
3913,31.118193
3914,19.689677
3915,21.473871
3916,21.647286
3917,22.576985
3918,22.576985
3919,20.419032
3920,19.685484
3921,19.983571
3922,19.983571
3923,20.846104
3924,21.473871
3925,22.492903
3926,23.206645
3927,24.617429
3928,24.617429
3929,24.617429
3930,26.429173
3931,27.27451
3932,31.727391
3933,32.462075
3934,27.27451
3935,24.617429
3936,24.617429
3937,24.617429
3938,22.492903
3939,20.419032
3940,21.11634
3941,20.419032
3942,19.983571
3943,18.861
3944,0
3945,0
3946,0
3947,2.132778
3948,19.685484
3949,20.419032
3950,20.846104
3951,21.843871
3952,27.27451
3953,24.617429
3954,23.657742
3955,27.75487
3956,33.752674
3957,33.035161
3958,27.75487
3959,27.27451
3960,26.324188
3961,23.657742
3962,23.875484
3963,23.129011
3964,22.51634
3965,22.732415
3966,21.287742
3967,19.034194
3968,14.191503
3969,0
3970,14.191503
3971,0
3972,0
3973,18.573548
3974,19.429677
3975,20.846104
3976,22.732415
3977,24.617429
3978,23.657742
3979,26.790747
3980,30.530146
3981,33.035161
3982,27.75487
3983,26.324188
3984,23.444156
3985,23.07
3986,22.732415
