,Total Wind Generation [MW],Total Power Output [MW],Wind Power Output [MW],Wind Power to Battery [MW],State of Charge [MWh],Battery Power Output [MW],Wind Power to PEM [MW],PEM H2 Output [kg],Tank H2 Input [kg],H2 Sales [kg],"Turbine H2 Input [kg]""",Tank Holdup [kg],Turbine Power Output [MW]
99,811.9170662853852,811.917066262584,811.9170662620448,5.523102743289754e-10,173.89024530403807,5.390659830712263e-10,2.2788132898845487e-08,4.14694179904584e-07,4.1470155735263497e-07,4.5707844638868874e-07,0.0,200.12203378668016,0.0
100,811.2124266955609,811.2124266727612,811.2124266722225,5.502982414439231e-10,173.8902453039937,5.387967801703898e-10,2.278813381348867e-08,4.1469419654773713e-07,4.147015739953359e-07,4.5732264426235065e-07,0.0,200.12203379793888,0.0
101,801.6485621908687,801.6485621680707,801.6485621675322,5.483202396386446e-10,173.89024530394775,5.385224040418257e-10,2.2788134733446228e-08,4.146942132875979e-07,4.1470159073474457e-07,4.575643271908972e-07,0.0,200.12203380892848,0.0
102,816.6479868589222,816.6479868361258,816.6479868355876,5.463754777091258e-10,173.8902453039003,5.382214135513468e-10,2.2788135551857343e-08,4.146942281797096e-07,4.1470160562646634e-07,4.5776245146923094e-07,0.0,200.12203381968985,0.0
103,812.5210359414192,812.5210359186246,812.5210359180867,5.44463116925582e-10,173.89024530385123,5.379641972903356e-10,2.2788136648163513e-08,4.1469424812846247e-07,4.147016255746768e-07,4.5805655297746284e-07,0.0,200.12203383013144,0.0
104,725.7802789288088,725.7802789060156,725.780278905478,5.425827635729615e-10,173.89024530380078,5.376183968905149e-10,2.2788137187695827e-08,4.146942579460562e-07,4.1470163539204536e-07,4.5814406233908673e-07,0.0,200.1220338404509,0.0
105,394.48262806652104,394.48262804372933,394.4826280431921,5.407346341975803e-10,173.8902453037489,5.372839829281898e-10,2.278813785132402e-08,4.1469427002169367e-07,4.147016474673734e-07,4.58299484964795e-07,0.0,200.1220338505816,0.0
106,128.05818578534016,128.0581857625502,128.0581857620131,5.389178686514926e-10,173.8902453036955,5.371017615585588e-10,2.278813966400411e-08,4.146943030056817e-07,4.147016804503926e-07,4.588894758990533e-07,0.0,200.12203386010404,0.0
107,195.44386517352976,195.443865150741,195.44386515020446,5.37131843560487e-10,173.890245303641,5.365577298353102e-10,2.278813892843101e-08,4.146942896212456e-07,4.1470166706646915e-07,4.5849018321606746e-07,0.0,200.1220338699714,0.0
108,128.00189223351967,128.00189221073268,128.00189221019616,5.353762013818436e-10,173.89024530358486,5.36500494361829e-10,2.2788141517188058e-08,4.1469433672697357e-07,4.147017141708368e-07,4.5929603456289797e-07,0.0,200.1220338790272,0.0
109,127.85539383709003,127.85539381430354,127.85539381376825,5.336506062241788e-10,173.89024530352836,5.352908825022856e-10,2.278813442466594e-08,4.146942076702112e-07,4.1470158511815184e-07,4.566193162432176e-07,0.0,200.12203389063865,0.0
110,771.3345662894114,771.3345662666259,771.3345662660912,5.319530805335766e-10,173.8902453034708,5.347407710685797e-10,2.278812350035387e-08,4.146940088895463e-07,4.147013863437733e-07,4.524821699925936e-07,0.0,200.12203390633204,0.0
111,242.24030380285208,242.24030378006807,242.2403037795337,5.302801473320362e-10,173.89024530341206,5.343805206009655e-10,2.2788121672158926e-08,4.1469397562347256e-07,4.1470135307878985e-07,4.517447266273949e-07,0.0,200.1220339227268,0.0
112,144.3952631747218,144.39526315193902,144.39526315140503,5.286302203226733e-10,173.89024530335217,5.33993803814203e-10,2.278812255394298e-08,4.146939916687641e-07,4.1470136912367233e-07,4.519490094500208e-07,0.0,200.12203393887862,0.0
113,794.1976289007448,794.1976288779634,794.1976288774298,5.270022482332138e-10,173.89024530329112,5.335917288107077e-10,2.2788124528152106e-08,4.146940275921904e-07,4.1470140504615106e-07,4.524361345381256e-07,0.0,200.12203395450317,0.0
114,795.7080388257802,795.7080388029999,795.7080388024667,5.253957453906944e-10,173.89024530322902,5.331720832361427e-10,2.278812720840564e-08,4.1469407636281664e-07,4.147014538153704e-07,4.5326971587671024e-07,0.0,200.1220339692522,0.0
115,786.141359403541,786.1413593807619,786.1413593802291,5.238100404936721e-10,173.89024530316587,5.327331981740511e-10,2.278813070611582e-08,4.146941400080401e-07,4.1470151745872443e-07,4.544003081170045e-07,0.0,200.1220339828268,0.0
116,809.9037864543692,809.903786431591,809.9037864310588,5.222444618321348e-10,173.8902453031017,5.322749056375797e-10,2.278813496344989e-08,4.1469421747552934e-07,4.147015949239162e-07,4.5580643909868395e-07,0.0,200.12203399494953,0.0
117,802.6553645279616,802.6553645051846,802.6553645046528,5.206983865817558e-10,173.89024530303655,5.317952990044025e-10,2.2788139961587953e-08,4.1469430842282754e-07,4.147016858684966e-07,4.5748475679851616e-07,0.0,200.1220340053461,0.0
118,127.33696784523765,127.33696782246165,127.33696782193034,5.191712420413002e-10,173.89024530297053,5.312965762144756e-10,2.2788145461754425e-08,4.146944085050084e-07,4.1470178594761445e-07,4.594366101675701e-07,0.0,200.122034013741,0.0
119,719.018631211724,719.0186311889489,719.0186311884181,5.176623871266462e-10,173.89024530290357,5.30779128007147e-10,2.2788151748391534e-08,4.146945228981932e-07,4.1470190033740804e-07,4.615048595507963e-07,0.0,200.12203402001606,0.0
120,634.692556317125,634.6925562943508,634.6925562938205,5.161713538456747e-10,173.89024530283578,5.302442126083667e-10,2.2788158389414913e-08,4.1469464373973174e-07,4.1470202117529135e-07,4.6379438367918184e-07,0.0,200.12203402394817,0.0
121,486.9458252050536,486.94582518228043,486.94582518175076,5.146976498590925e-10,173.89024530276714,5.296934186422651e-10,2.2788165410594293e-08,4.1469477149863947e-07,4.1470214893031787e-07,4.6624081120633093e-07,0.0,200.12203402537895,0.0
122,683.5978835757628,683.5978835529905,683.5978835524614,5.132406491812886e-10,173.89024530269776,5.291285215147065e-10,2.2788172822269122e-08,4.1469490636314274e-07,4.147022837907515e-07,4.687791474559312e-07,0.0,200.12203402421505,0.0
123,615.5722598645584,615.5722598417868,615.5722598412583,5.118001111263247e-10,173.89024530262756,5.285514631911516e-10,2.2788180431702964e-08,4.1469504482605395e-07,4.14702422249455e-07,4.714285330195281e-07,0.0,200.12203402034413,0.0
124,596.538622590476,596.5386225677054,596.5386225671774,5.103752559951113e-10,173.8902453025567,5.279642561637041e-10,2.2788188221632304e-08,4.1469518657329824e-07,4.1470256399239037e-07,4.7414491602202087e-07,0.0,200.1220340136983,0.0
125,523.1803598986097,523.1803598758399,523.1803598753125,5.089660948652002e-10,173.89024530248508,5.273689600319605e-10,2.2788196121334924e-08,4.146953303179809e-07,4.147027077326936e-07,4.769109241304684e-07,0.0,200.1220340042271,0.0
126,601.1971931716427,601.1971931488737,601.1971931483469,5.075718149315731e-10,173.8902453024128,5.267675914798736e-10,2.2788204110089846e-08,4.146954756831017e-07,4.147028530933971e-07,4.796893683815203e-07,0.0,200.12203399191742,0.0
127,752.0888631377702,752.088863115002,752.0888631144759,5.061924012091359e-10,173.89024530233982,5.261621208737794e-10,2.278821211248189e-08,4.1469562129636505e-07,4.147029987022349e-07,4.82473340570364e-07,0.0,200.12203397676336,0.0
128,781.004815798272,781.0048157755043,781.0048157749789,5.048273269053784e-10,173.89024530226618,5.25554427200054e-10,2.2788220061645304e-08,4.1469576594104547e-07,4.147031433425076e-07,4.852575968589999e-07,0.0,200.12203395876446,0.0
